'2009-08-10',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-11',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-12',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-13',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-14',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-15',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-16',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-17',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-18',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-19',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-20', 'Internet is the next big marketing platform  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-21',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-22',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-23',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-24', 'Buy Infosys Technologies, says Sukhani  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-25',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-26', 'BP awards large deal to Infosys Technologies  ', 'Hold Infosys, TCS: Betadpur  ', 'BP awards large deal to Infosys Technologies  ', 'BP awards deals to IBM, TCS, Accenture, Infosys, Wipro  ',,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-27', 'Brokerages being irrationally exuberant on IT: Infosys  ', 'Above Rs 2240, Infosys can go upto Rs 2340-2380: Bose  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-28',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-30',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-08-31', 'Infosys sees big market in sub-segments of verticals  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-01',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-02',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-03',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-04',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-06',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-07',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-08',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-09', 'Hold Infosys, HDFC: Kwok Chern-Yeh  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-10',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-11',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-12',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-13',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-14', 'IT recovering on improving global financials: Infosys  ', 'Infosys considers Rs 500-600 crore expansion plan  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-15',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-16',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-17',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-18', 'WB bows to Nasscom call, allots land to Wipro, Infosys  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-19',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-20',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-21',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-22',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-23', 'Datawatch: 50 cash rich companies  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-25',Salary hikes won't impact IT cos' margins: Edelweiss  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-26',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-27',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-28',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-09-30',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-01',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-02',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-03',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-04',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-05', 'Infosys Q2 PAT seen up 9% at Rs 1663 cr: KRChoksey  ', 'Infosys Q2 PAT seen down by 3% to Rs 1,479 cr: Angel  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-06', 'Not looking to sell R&D  units clarifies Alcatel-Lucent  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-07', 'Infosys Q2 PAT seen down 7.5% to Rs 1412 cr: A Rathi  ', 'Infosys will remain under pressure: M Thacker  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-08', 'Top 3 IT cos may grow slower than industry  ', 'Infy Q2 PAT seen down by 2.6% to Rs 1486 cr: P Lilladher  ', 'Infosys Q2 revenues seen up 2.4% to Rs 5604.3 cr  ', 'Infosys Q2 net profit seen down 1.1% at Rs 1509.4cr  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-09', 'Infosys adds 35 new clients in Q2  ', 'Infosys beats expectations  Q2 net up 0.85% to Rs 1540 cr ', 'Infosys raises FY10 dollar EPS guidance by 5-6%  ', 'Infosys has support at Rs 2000-2100: Nilesh Shah  ', 'Hold Infosys Technologies: Nitin Padmanabhan  ', 'Infosys Technologies may slip to Rs 2000: Gaba  ', 'Exclusive interview: Infosys on its Q2 results  ', 'Infosys Q2 net income down 0.9% at $ 317 mn   ', 'Infy FY10 EPS seen at Rs 105-107: Bhavin Shah  ',,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-10', 'Exit Infosys Technologies: Baliga  ', 'Infosys has resistance at Rs 2300-2368: Gujral  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-11',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-12', 'Infosys Technologies looks weak: PN Vijay  ', 'Hold Infosys, target of Rs 2325: KRChoksey  ', 'Accumulate Infosys, target of Rs 2475: Angel  ', 'Hold Infosys, target of Rs 2505: Sharekhan  ', 'Infosys an outperformer, target of Rs 2517: Karvy  ', 'Buy Infosys, target of Rs 2555: Reliance Money  ', 'Accumulate Infosys, target of Rs 2400: Prabhudas Lilladher  ',,,,,,,,,,,,,,,,,,,,,,,
'2009-10-13',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-14',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-15', 'Hold Infosys, target of Rs 2336: Indiabulls Securities  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-16', 'Tech M stays away from BSNL deal  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-17',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-18',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-19',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-20', 'Sushil Financial neutral on Infosys Technologies  ', 'TCS a good bet: Rajat Rajgarhia  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-21',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-22',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-23', 'Infosys has a target around Rs 2350: Gaba  ', 'Hold Infosys, HDFC: Aadil Ebrahim  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-25',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-26',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-27',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-28',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-30',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-10-31',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-01',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-02',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-03',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-04',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-05',Murthy's wife sells Infy shares to help set up VC firm  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-06',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-07',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-08',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-09', 'Infosys eyes acquisitions in Europe, US  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-10', 'Global biggies look to India for fresh talent  ', 'Infosys opens second IT services facility in Mexico  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-11',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-12', 'Infosys Technologies can touch Rs 2450: Vora  ', 'Infosys arm buys insurance BPO McCamish Systems for $38m  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-13', 'Buy Infosys with stoploss Rs 2270: Gujral  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-14',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-15',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-16',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-17', 'Infosys Technologies may cross Rs 2500: Mohindar  ', 'IT budgets likely to be flat to slightly lower: Infosys  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-18', 'Rolta can add another 15-20%: Mohindar  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-19',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-20',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-21',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-22',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-23',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-24', 'CEO of Infosys backoffice service unit quits  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-25', 'Infosys to focus on small buys  ', 'Infy to hire 20000 in FY11, says job scene improving  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-26',Infosys backoffice services unit's executive quits  ,Infosys backoffice services unit's executive quits  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-27',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-28',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-11-30',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-01', 'Infosys has target of Rs 2500-2550: Rahul Mohindar  ',"TCS, Wipro, Infy in fray for Goldman Sachs' $700m IT deal  ", 'Infosys has target of Rs 2500-2550: Rahul Mohindar  ',"TCS, Wipro, Infy in fray for Goldman Sachs' $700m IT deal  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-02',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-03', 'Recovery in sight, clients more confident: Infosys  ', 'Recovery in sight, clients more confident: Infosys  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-04', 'Infosys among 3 IT vendors picked by Wal-Mart  ', 'Infosys to boost 4 business segments revenue  ', 'Infosys among 3 IT vendors picked by Wal-Mart  ', 'Infosys to boost 4 business segments revenue  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-06',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-07', 'See pricing at current levels for some time: Infosys  ', 'See pricing at current levels for some time: Infosys  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-08',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-09', 'Infosys a market performer  target of Rs 2517: Karvy ', 'Infosys a market performer  target of Rs 2517: Karvy ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-10',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-11',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-12', 'Infosys sets up US unit to bid for govt deals  ', 'Infosys sets up US unit to bid for govt deals  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-13',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-14',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-15',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-16', 'Infosys sees better revenue growth in FY11  ', 'Infosys sees better revenue growth in FY11  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-17', 'Buy Infosys Tech  target of Rs 3020: Angel ', 'Strengthening rupee may hurt IT stocks in Q4: Choksey  ', 'Buy Infosys Tech  target of Rs 3020: Angel ', 'Strengthening rupee may hurt IT stocks in Q4: Choksey  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-18', 'Heavyweights look weak barring IT stocks: Thacker  ', 'Heavyweights look weak barring IT stocks: Thacker  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-19', 'Buy Infosys, target of Rs 3020: Angel Broking  ', 'Buy Infosys, target of Rs 3020: Angel Broking  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-20',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-21', 'VC fund to be active by March 2010: Narayana Murthy  ', 'VC fund to be active by March 2010: Narayana Murthy  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-22', 'Mohindar positive on metals, IT, banking  ', 'Infosys has target of Rs 2600: Daryl Guppy  ', 'Infosys has target of Rs 2600: Daryl Guppy  ', 'Mohindar positive on metals, IT, banking  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-23', 'Bhambwani positive on Infosys, TCS  ', 'Bhambwani positive on Infosys, TCS  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-24', 'Buy Infosys Technologies, says Ashwani Gujral  ', 'Buy Infosys Technologies, says Ashwani Gujral  ', 'Short Infosys Technologies: Ajit Surana  ', 'Short Infosys Technologies: Ajit Surana  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-25',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-26',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-27',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-28',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-30',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2009-12-31',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-01',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-02',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-03',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-04', 'SAIL can go upto Rs 265: Gujral  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-05',Infosys' Dec qtr PAT seen down at Rs 1446 cr: Angel  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-06', 'Infosys, Aircel in pact for mobile applications  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-07',Infosys' Dec qtr PAT seen down at Rs 1488cr: Sharekhan  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-08', 'See earnings upgrade in Infosys for FY11: IIFL  ', 'Tech, auto sector lose flavour: Mitesh Thackar  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-09', 'Enter Infosys on some correction: Sekhar  ', 'Exit Infosys Technologies: Thacker  ', 'Infosys Dec qtr PAT seen down at 1504 cr: P Lilladher  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-10',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-11', 'Infosys Q3 net profit seen down 3.2% at Rs 1490 cr  ', 'Infosys Dec qtr PAT seen down 5% at Rs 1641 cr: Karvy  ', 'Infosys Q3 PAT seen down 4% at Rs 1474 cr: M Oswal  ', 'Hold Infosys Technologies, says Bhambwani  ',"Don't buy Infosys, says Shrikant Chouhan  ", 'Preview: Infosys seen beating Q3 guidance  margins may dip ', 'Buy Infosys Technologies, says Irani  ',,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-12', 'Infosys Q4 outlook: Hiring aggressive but guidance muted  ', 'Infosys Q3 net profit at Rs 1582 Cr, beats street estimates  ', 'Expect 10-15% return in Infosys Technologies: Mukadam  ', 'Infosys expects FY10 revenue at USD 4.75 bn  ', 'BoA-Merrill Lynch raises Infosys rating to buy  ',Infy Q3: Experts see '11 EPS at Rs 130  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-13', 'More upside likely in Infosys, TCS, Wipro: Parag Doctor  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-14', 'Stay invested in Infosys Technologies: VK Sharma  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-15',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-16', 'Infosys Technologies has target of Rs 2810: Gujral  ', 'Book profits in Infosys Technologies: Phani Sekhar  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-17',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-18', 'Infosys has target of Rs 3150: Pankaj Kapoor  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-19',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-20',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-21',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-22', 'Pick Infosys Technologies, says Sukhani  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-23',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-25',Earnings wrap-up: Cos' Q3 results from the day  , 'HCL Tech lags profit forecast  sees jump in deal pipeline ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-26',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-27',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-28', 'Infosys rides early recovery wave as clients up outsourcing  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-30',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-01-31', 'Infosys picked for Karnataka IT project  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-01',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-02', 'Buy Infosys at Rs 2450-2470: Bhamre  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-03',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-04',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-06',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-07',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-08',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-09',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-10', 'Large deals are back in vogue, says Infosys CEO  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-11',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-12',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-13',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-14',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-15',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-16',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-17',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-18',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-19',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-20',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-21',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-22', 'UIDAI calls for quotations for first IT contract: Sources  ', 'Rahul Mohindar upbeat on IT sector  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-23',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-24',Gartner's Budget 2010 wishlist    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-25',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-26',"IT doesn't need STPI extension, says Narayana Murthy  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-27',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-02-28',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-01',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-02', 'Infy\xef\xbf\xbds Chandigarh SEZ unit under Rev Dept scanner: Sources  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-03', 'Nasscom seeks two-year extension on STPI scheme  ', 'How will Budget impact future taxability of IT industry?  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-04', 'Infosys plans wage hikes in April   ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-06', 'Buy Infosys, target of Rs 3,250: Prabhudas Lilladher  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-07',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-08',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-09',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-10', 'Govt spending on IT expected to grow by 40%: Infosys  ', 'Infosys says outsourcing deal pipeline improving  ', 'Infosys Technologies can test Rs 3000: Gujral  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-11',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-12',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-13',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-14',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-15', 'India Inc Q4 advance tax nos a mixed bag  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-16',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-17', 'Buy Infosys 2750 call at around Rs 22: VK Sharma  ', 'Largecap tech looks much better than oil stocks: Gujral  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-18', 'Accumulate Infosys Tech  target of Rs 3100: Emkay ', 'Raaja Kanwar: Taking the unusual path to expand Apollo  ', 'TCS, Infosys, Wipro can gain another 10%: Gujral  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-19',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-20',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-21',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-22', 'Short Infosys Technologies: Sukhani  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-23',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-25',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2010-03-26',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
